source,name,address,rating,reviews,info
2GIS,Еркеназ,,4.9,33 баға,"Сыртқы киім Гульжан, Абылай хан даңғылы, 34, Астана Сыртқы киім"
2GIS,Леди Шарм,,4.2,32 баға,"Дүкен Алексей Петров көшесі, 9/1, Астана Сыртқы киім"
2GIS,MollyBessa,,3,2 баға,"Киім мен аяқ киімдер дүкені Бауыржан Момышұлы даңғылы, 10, Астана Сыртқы киім · Жеткізу"
2GIS,AstanaOutlet,,3.5,16 баға,"Сыртқы киім Абай даңғылы, 45, Астана Сыртқы киім · Жеткізу"
2GIS,Avrora Fashion Gallery,"Евразия-3, Алексей Петров көшесі, 24а/1, Астана",4.4,42 баға,Сыртқы киім ​​12 филиал Сыртқы киім · Жеткізу
2GIS,Dastur Wear,"Аружан СОО, Ілияс Жансүгірұлы көшесі, 8/1, Астана",5,22 баға,Магазин современной национальной одежды ​​2 филиал Сыртқы киім · Жеткізу
2GIS,bekesh_brand,,,,"Сыртқы киім 7 Континент БО, Кенесары көшесі, 40, Астана Сыртқы киім · Жеткізу"
2GIS,Sportline,,3.2,7 баға,"Магазин мужской одежды Евразия-1, Алексей Петров көшесі, 24, Астана Сыртқы киім"
2GIS,Season,,,,"Сыртқы киім Евразия-1, Алексей Петров көшесі, 24, Астана Сыртқы киім"
2GIS,Nicole,,,,"Сыртқы киім Евразия-2, Алексей Петров көшесі, 24Б, Астана Сыртқы киім"
2GIS,Kapsula,,4.3,66 баға,"Магазин одежды Жеңіс даңғылы, 1, Астана Сыртқы киім"
2GIS,To Be Shop,,4.3,12 баға,"Әйелдер киім бутигі Алма-Ата іскерлік үйі, Аманкелді Иманов көшесі, 19, Астана Сыртқы киім · Жеткізу"
2GIS,jan_san_ulgisi,,5,5 баға,"Бутик женской одежды Евразия-2, Алексей Петров көшесі, 24Б, Астана Сыртқы киім"
2GIS,Charm,,5,3 баға,"Сыртқы киім Әнет баба көшесі, 2, Астана Сыртқы киім · Жеткізу"
2GIS,Skladshop,,4.8,136 баға,"Сыртқы киім және аяқ киім дүкені Жұмекен Нәжімеденов көшесі, 28/1, Астана Сыртқы киім · Жеткізу"
2GIS,Cossmo,"Жаннұр СО, Абай даңғылы, 48, Астана",4,39 баға,Магазины женской одежды ​​6 филиал Сыртқы киім · Жеткізу
2GIS,AiSa,,4.7,127 баға,"Әйелдер киімі дүкені Бөгенбай батыр даңғылы, 37, Астана Сыртқы киім · Жеткізу"
2GIS,Evo,"Евразия-1, Алексей Петров көшесі, 24, Астана",3.8,5 баға,Әйелдер киім бутигі ​​2 филиал Сыртқы киім
2GIS,Dala,,5,32 баға,"Магазин национальной одежды Radisson Hotel, Сарыарқа даңғылы, 4, Астана Сыртқы киім · Жеткізу"
2GIS,Modeagentur,"Евразия-2, Алексей Петров көшесі, 24Б, Астана",5,4 баға,Киім дүкені ​​3 филиал Сыртқы киім · Жеткізу
2GIS,Мир пуховика,,4.5,31 баға,"Сыртқы киім Алтыбақан көшесі, 1, Астана Сыртқы киім · Жеткізу"
2GIS,Cardozo.kz,,4.6,13 баға,"Сыртқы киім Евразия-2, Алексей Петров көшесі, 24Б, Астана Сыртқы киім · Жеткізу"
2GIS,luckywoman.kz,,5,8 баға,"Сыртқы киім Uly Dala Plaza БО, Бейімбет Майлин көшесі, 37, Астана Сыртқы киім · Жеткізу"
2GIS,Венеция,,1,5 баға,"Сыртқы киім Евразия-2, Алексей Петров көшесі, 24Б, Астана Сыртқы киім · Жеткізу"
2GIS,Canada clo,"Асем, Ықылас Дүкенұлы көшесі, 31, Астана",4.9,312 баға,Сыртқы киім ​​3 филиал Сыртқы киім · Жеткізу
2GIS,Jamal,"Аружан СОО, Ілияс Жансүгірұлы көшесі, 8/1, Астана",3.2,15 баға,Әйелдер киімі дүкені ​​3 филиал Сыртқы киім · Жеткізу
2GIS,Vision,,,,"Сыртқы киім Евразия-1, Алексей Петров көшесі, 24, Астана Сыртқы киім"
2GIS,Shah,,4.4,15 баға,"Сыртқы киім Евразия-3, Алексей Петров көшесі, 24а/1, Астана Сыртқы киім · Жеткізу"
2GIS,Bazioni,"Евразия-1, Алексей Петров көшесі, 24, Астана",4.9,14 баға,Ерлерге арналған киім дүкені ​​2 филиал Сыртқы киім · Жеткізу
2GIS,Bogachi,"Евразия-2, Алексей Петров көшесі, 24Б, Астана",5,2 баға,Бутик мужской одежды и обуви ​​4 филиал Сыртқы киім
2GIS,Colin`s,"Аружан СОО, Ілияс Жансүгірұлы көшесі, 8/1, Астана",4.4,55 баға,Киім дүкені ​​3 филиал Сыртқы киім
2GIS,Lia-Mara,,4.8,58 баға,"Бутик женской одежды Мәлік Ғабдуллин көшесі, 16, Астана Сыртқы киім"
2GIS,Ferre,,4.8,38 баға,"Киім салоны Абай даңғылы, 45, Астана Сыртқы киім · Жеткізу"
2GIS,Arzan,,4.3,91 баға,"Отбасыға арналған киім дүкені Достар 2 ТҮК, Ғабиден Мұстафин көшесі, 21/6, Астана Сыртқы киім · Жеткізу"
2GIS,Cossmo,"Шәкәрім Құдайбердыұлы даңғылы, 33, Астана",4.5,85 баға,Магазины женской одежды ​​6 филиал Сыртқы киім · Жеткізу
2GIS,Emporio Mode,,5,12 баға,"Әйелдер киімі дүкені Алексей Петров көшесі, 19, Астана Сыртқы киім"
2GIS,Usa.zhanar.buyer,,5,57 баға,"Интернет-магазин мультибрендовой одежды Қайым Мұхамедханов көшесі, 20, Астана Сыртқы киім · Жеткізу"
2GIS,Egofurs,,4.8,108 баға,"Сыртқы киім Бауыржан Момышұлы даңғылы, 6, Астана Сыртқы киім · Жеткізу"
2GIS,GSatti,,3.8,8 баға,"Әйелдер киімі дүкені Евразия-2, Алексей Петров көшесі, 24Б, Астана Сыртқы киім · Жеткізу"
2GIS,Kazhura,,4.7,17 баға,"Сыртқы киім Евразия-2, Алексей Петров көшесі, 24Б, Астана Сыртқы киім"
2GIS,Kerbez,"Ағыбай батыр көшесі, 4, Астана",2.3,17 баға,Сыртқы киім ​​3 филиал Сыртқы киім
2GIS,Vipart,,5,5 баға,"Сыртқы киім Евразия-2, Алексей Петров көшесі, 24Б, Астана Сыртқы киім"
2GIS,Wendy Trendy,,5,2 баға,"Әйелдер киімі дүкені АйМақ-Тау СО, Сәкен Сейфуллин көшесі, 45/1, Астана Сыртқы киім"
2GIS,Гранд,,3.5,84 баға,"Дүкен Бөгенбай батыр даңғылы, 37, Астана Сыртқы киім"
2GIS,Bazioni,"Евразия-3, Алексей Петров көшесі, 24а/1, Астана",4.3,14 баға,Ерлерге арналған киім дүкені ​​2 филиал Сыртқы киім · Жеткізу
2GIS,Элегант,"Мұхтар Әуезов көшесі, 29, Астана",4.9,65 баға,Дүкен ​​3 филиал Сыртқы киім · Жеткізу
2GIS,Dives avenue,,2,34 баға,"Әйелдер киімі дүкені Абай даңғылы, 45, Астана Сыртқы киім · Жеткізу"
2GIS,Cartel,"Аружан СОО, Ілияс Жансүгірұлы көшесі, 8/1, Астана",4.7,55 баға,Магазин мужской одежды ​​2 филиал Сыртқы киім
2GIS,По карману,,4.2,63 баға,"Отбасыға арналған киім дүкені Аманжол Бөлекпаев көшесі, 12, Астана Сыртқы киім"
2GIS,Модные тенденции,,4,16 баға,"Дүкен Абай даңғылы, 45, Астана Сыртқы киім"
2GIS,Mafia,,4.3,31 баға,"Ерлерге арналған киім дүкені Аружан СОО, Ілияс Жансүгірұлы көшесі, 8/1, Астана Сыртқы киім"
2GIS,Beauty,,5,1 баға,"Сыртқы киім Евразия-1, Алексей Петров көшесі, 24, Астана Сыртқы киім"
2GIS,Sulu,"Бауыржан Момышұлы даңғылы, 10, Астана",1.4,2 баға,Магазин одежды ​​2 филиал Сыртқы киім · Жеткізу
2GIS,Korkem.style,"Қажымұқан көшесі, 10, Астана",5,1 баға,Магазин верхней женской одежды ​​2 филиал Сыртқы киім · Жеткізу
2GIS,Соболь,,5,13 баға,"Дүкен Бейбітшілік көшесі, 23, Астана Сыртқы киім"
2GIS,A-Line,,4.2,12 баға,"Интернет-магазин женской верхней одежды и обуви Санжар Асфендияров көшесі, 2, Астана Сыртқы киім · Жеткізу 31 минуттан кейін үзіліс жабылады"
2GIS,Saks moda,,,,"Сыртқы киім Евразия-2, Алексей Петров көшесі, 24Б, Астана Сыртқы киім"
2GIS,Бохо стиль,,,,"Магазин женской одежды Алма-Ата іскерлік үйі, Аманкелді Иманов көшесі, 19, Астана Сыртқы киім"
2GIS,Lady,,,,"Әйелдер киімі дүкені Евразия-2, Алексей Петров көшесі, 24Б, Астана Сыртқы киім"
2GIS,Fahrenheit93,"Е 319 көшесі, 2а, Астана",4.9,145 баға,Магазин верхней одежды ​​2 филиал Сыртқы киім · Жеткізу
2GIS,Магазин белорусской одежды,,,,"Сыртқы киім Бейбітшілік көшесі, 23, Астана Сыртқы киім"
2GIS,Астана Апстрик,,5,22 баға,"Сыртқы киім Аружан СОО, Ілияс Жансүгірұлы көшесі, 8/1, Астана Сыртқы киім · Жеткізу"
